video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label,manual_label_new,video_moral_label
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513169884604891960,,Kinders dis hkm jy nie drugs doeni😂😂😂😂😂,Kids it's hkm you don't do drugsi,😂😂😂😂😂,,,,5,33,0,Chaos,Chaos,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512184222939464494,,hoeveel bulpies jy gerook kontgesig?,How many baskets you smoked?,,,,,0,28,0,Chaos,Chaos,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497133147689567031,,@ariee @mack attack,@ariee @mack attack,,,,,0,19,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506732357505712952,7.506614269644916e+18,😍😍,,😍😍,@chanel💋 dunkin?,7.506614269644916e+18,@chanel dunkin?,2,0,1,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511706313593209606,,@Jaedon🥨 you in 10years,@Jaedon you in 10years,🥨,,,,1,22,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512551203148235526,,haaaaaaaa ag asb😂😂😂😂😂,haaaaaaaa ag asb,😂😂😂😂😂,,,,5,16,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511632925515858706,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513153573271290680,,lol,lol,,,,,0,3,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7498738039527621381,,phillps 2.0,phillps 2.0,,,,,0,11,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506964230898369286,,Is dit scoliosis?,Is it scoliosis?,,,,,0,16,0,Chaos,Unclear,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496763890011112247,,🤣,,🤣,,,,1,0,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512813068636832518,7.512554791890159e+18,Jaaa😭😭😭,Yeah,😭😭😭,@lexi🪐 die remind my aan dean…,7.512554791890159e+18,@lexi the remind me to Dean,3,4,1,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498312741188600631,,well done 👏 👏👏,well done,👏👏👏,,,,3,9,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7512106941645964038,,AWESOME Trubells!! 🤠,AWESOME Trubells!!,🤠,,,,1,18,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498710020146676486,,👍👍👍well done chom,well done chom,👍👍👍,,,,3,14,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7501757898474570551,,We do recover,We do recover,,,,,0,13,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498662966927475461,,Amen🙏🙏🙏🙏🥰,Amen,🙏🙏🙏🙏🥰,,,,5,4,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498236457406382854,,❤❤❤❤love of god,love of god,❤❤❤❤,,,,4,11,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497839028084065029,,Down on my knees I praise my Jesus....,Down on my knees I praise my Jesus....,,,,,0,38,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497839734874899206,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498292678031934213,,so mooi so waar,so beautiful so true,,,,,0,20,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498269711185167159,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498766530558100230,,well done. staan vas!,Well Done. are VAS!,,,,,0,19,0,Chaos,Unclear,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7510337843559498501,,👏👏👏🔥🔥🔥,,👏👏👏🔥🔥🔥,,,,6,0,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7506661015665410821,,god bless u 🙏,god bless u,🙏,,,,1,11,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498345896922104582,7.49794281745472e+18,Baie geluk🎉🎉💌 jy het dit stuur my asb op Whatsapp sê net WEN en eis jou prys +27 63 638 4428 🇿🇦👈👈🥰🥰🥰🥰🥰😁😁😁😁,Congratulations you have it please send me on WhatsApp just win and claim your price 27 63 638 4428,🎉🎉💌👈👈🥰🥰🥰🥰🥰😁😁😁😁,Amen brother🙏🙏🙏,7.49794281745472e+18,Amen brother,14,99,1,Chaos,Ubuntu,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498441768847082295,,"Well done, Alle Lof en Eer aan ons Hemelse Vader","Well done, all praise and honor to our Heavenly Father",,,,,0,54,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498351299223716614,,God bless you in everything you do,God bless you in everything you do,,,,,0,34,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497790446791394053,,chirs mares here we are all so proud of you . no guts no glory . in his name we will stand with him the lord,chirs mares here we are all so proud of you . no guts no glory . in his name we will stand with him the lord,,,,,0,108,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498099965623010054,,amen deur Juses is eenige iets montlik😉,amen door juses is some something montlik,😉,,,,1,41,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498098223200338693,,💙🩵💪🏻🙏🏻💪🏻🩵💙,,💙🩵💪🏻🙏🏻💪🏻🩵💙,,,,10,0,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497886612866007863,7.49783780008403e+18,Baie geluk🎉🎉💌 jy het dit stuur my asb op Whatsapp sê net WEN en eis jou prys +27 63 638 4428 🇿🇦👈👈🥰🥰🥰🥰🥰😁😁😁,Congratulations you have it please send me on WhatsApp just win and claim your price 27 63 638 4428,🎉🎉💌👈👈🥰🥰🥰🥰🥰😁😁😁,"Trubells,hou so aan.Dit was n donker gat wat jy in was en God het sy groote hand uitgesteek en jou hand gevat en jou uit die donker gat gehelp.Maak die deure van jou verlede toe.Trots op jou God seen.",7.49783780008403e+18,"Trubells, keep going. It was a dark hole you were in and God put out His big hand and took your hand and helped you out of the dark hole. Make the doors of your past.",13,99,1,Chaos,Unclear,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498271310021280517,,PRYS DIE HERE AMEN.,Praise the Lord Amen.,,,,,0,21,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498049694532666167,,Amen 👍💯,Amen,👍💯,,,,2,4,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497989337340134150,,Amen 🙏🙏prys die Here,Amen praises the Lord,🙏🙏,,,,2,21,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498372196265493254,,amen,amen,,,,,0,4,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498700766460166918,,Amen my friend🥰,Amen my friend,🥰,,,,1,14,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7499409685855798021,,loof die Here staan sterk...Bly by Jesus Se VOETE,Praise the Lord stands strong ... Stay at Jesus' feet,,,,,0,53,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498969922891940663,,Baie Geluk. Ek so Trots op jou. Wens so ons HELE WERELD KAN SKOON GEMAAK WORD MET DRUGS. 👍❤️,Congratulations. I'm so proud of you. Wish our whole world can be cleaned with drugs.,👍❤,,,,2,85,0,Chaos,Ubuntu,Ubuntu,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498728056048370487,,prys DIE HERE AMEN,Praise the Lord Amen,,,,,0,20,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7497887419616052023,,Waar kan ek jou kom sien?,Where can I come and see you?,,,,,0,29,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498658499716596486,,Amen prys die Here dit wys jou die Here se hand is groot Hy raak ons almal aan as jy hom nodig het my friend mag jy n geseende dag he,Amen praises the Lord it shows you the Lord's hand is great He touches us all if you need him my friend you may have a blessed day,,,,,0,130,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498885428825948983,,Amen hou aan,Amen,,,,,0,4,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498277397947810566,,Well done 😁👍 Dankie Jesus 🙏,Well done thank you Jesus,😁👍🙏,,,,3,25,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498324422257656631,,🙏🙏🙏,,🙏🙏🙏,,,,3,0,0,Chaos,Unclear,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498108280649925431,,🙏🏻 Amen praise God,Amen praise God,🙏🏻,,,,2,15,0,Chaos,Ubuntu,Middle,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507343493154276152,,Jys n man hulle het jou ge houer ek is net bly omte houer nognooit nie 😅,You a man they have your geese I am just glad container yet never,😅,,,,1,65,0,Chaos,Chaos,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7513180709659493176,,"Die regte ""boere"" van Suid Afrika.😭😭😭","The right ""farmers"" of South Africa.",😭😭😭,,,,3,36,0,Chaos,Middle,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507204562774065925,,"Se vir hulle my room, ek like jy🤣🤣🤣","Tell them my cream, i like you",🤣🤣🤣,,,,3,30,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508348583701660472,,nies kos,sneeze food,,,,,0,11,0,Chaos,Chaos,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504354380603360055,,Viva Trubells 4 President🤣🤣🤣🤣,Viva Trubells 4 President,🤣🤣🤣🤣,,,,4,25,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508076669165568824,,the street lighs are still on,the street lighs are still on,,,,,0,29,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504906715331724037,,🔥😂😂😂😂,,🔥😂😂😂😂,,,,5,0,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507202856148550405,,soek ek daai broek net,I just look for those pants,,,,,0,27,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505839100105196294,,💯🫡,,💯🫡,,,,2,0,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504779164106326790,,vertel hulle Trumph het gelieg ver hulle ons braai and drink branawyn🤣🤣,tell them Trumph lied to far they braai and drink branawyn,🤣🤣,,,,2,58,0,Chaos,Middle,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7510255235710960440,,vat hom faffie😂,take him faffie,😂,,,,1,15,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505483997004006150,,Dankei mnr South Africa is for all of us,Dankei mnr South Africa is for all of us,,,,,0,40,0,Chaos,Ubuntu,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506232290176516920,,Yes👌,Yes,👌,,,,1,3,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505350979509420806,,African Soil 👑🔥🔥🤣🤣🧬🧬📍,African Soil,👑🔥🔥🤣🤣🧬🧬📍,,,,8,12,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7512138956810879750,,"😂😂😂😂😂my ma se kind,, praat","my mother's child ,, talk",😂😂😂😂😂,,,,5,25,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506037282387362567,,ek sal net daii broek an trek waneer ek sop eet😎🤣,I will only pull daii pants and when I eat soup,😎🤣,,,,2,47,0,Chaos,Chaos,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505276531729040135,,Ai,Ai,,,,,0,2,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507700828631909176,,😂,,😂,,,,1,0,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504209344892879622,,Ek stem Saam.,I agree.,,,,,0,8,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506697992335262470,,💯❤️❤️❤️❤️,,💯❤❤❤❤,,,,5,0,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505183518847976197,,On gaan doen de Amerikaners dance.,The Americaners dance will go on.,,,,,0,33,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505062620351218487,,dellaray ..no warriors butas.🤣👌,dellaray ..no warriors butas.,🤣👌,,,,2,29,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504800751827419910,,😂😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂😂,,,,8,0,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507331275751408440,,braai nie slaai nie,do not fry salad,,,,,0,16,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506003607738336005,,🙈🙈🙈🙈🙈🙈,,🙈🙈🙈🙈🙈🙈,,,,6,0,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504806330466370309,,dankie troubles 😎🔥,thanks troubles,😎🔥,,,,2,15,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505294439780385591,,Lekker Boknaaipan 😂😂😂,Nice boxingan,😂😂😂,,,,3,13,0,Chaos,Ubuntu,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7511789413291262726,,ka boeta ons is sam,ka fine we are sam,,,,,0,18,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506759525219763000,,aw die troubles,aw the troubles,,,,,0,15,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504397673967272759,,"ons lief vir jou,sterk man ons swarte ons saam met jou","We love you, strong man our blacks with you with you",,,,,0,52,0,Chaos,Ubuntu,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508661754797359928,,Jyt my Dag gemaak mase kind🤣🤣🤣❤️❤️,You my day made mase child,🤣🤣🤣❤❤,,,,5,26,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7509975072074695446,,enjoy!,enjoy!,,,,,0,6,0,Chaos,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508336886461580037,,when you mentioned black label I knew it you not going anywhere... bly aseblief 😂,when you mentioned black label I knew it you not going anywhere... bly aseblief,😂,,,,1,79,0,Chaos,Unclear,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506134016577143558,,spot on😂🤣,spot on,😂🤣,,,,2,7,0,Chaos,Ubuntu,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508121202499175224,,hlo hy prt die warut,hlo he prt the warut,,,,,0,20,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504401650217616183,,jy is dood reg 👍👍👍...ons land ..SA,you are dead right ... our country ..SA,👍👍👍,,,,3,39,0,Chaos,Ubuntu,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504963570023727877,,😂😂😂 im not laughing,im not laughing,😂😂😂,,,,3,15,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7510179433975448376,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506147059751027489,,Kwai ja😂😂😂staan jou grond my bra😂😂😂😂ek like jou😂😂😂😂😂😂😂😂😂,Kwai Jastaan ​​your ground my braek like you,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,,16,44,0,Chaos,Chaos,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7509242884492149510,,"Jirre ant Stienie, of issit Piet Spiere","Jirre Ant Stienie, or Issit Piet Muscle",,,,,0,39,0,Chaos,Unclear,Middle,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7506832437784773382,,"""Hulle kennie van braai nie hulle kennie van slaai nie..."" Potjiekos ❌ Naai ✅ 🤣🤣🤣 This is why I can never leave South Africa 🇿🇦🫡","""Their Kennie of Braai does not know their knowledge of salad ..."" Potjiekos fuck this is why I can never leave South Africa",❌✅🤣🤣🤣🫡,,,,6,124,0,Chaos,Ubuntu,Ubuntu,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513220524480021254,,nee bra 🤣🤣,no Bra,🤣🤣,,,,2,6,0,Chaos,Chaos,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513072435673432888,,the new karate kid😁,the new karate kid,😁,,,,1,18,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513257307292828422,,😂...hoe lekker lag ek nou,... how good I laugh now,😂,,,,1,24,0,Chaos,Ubuntu,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513103933121676088,,😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂,,,,7,0,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513243192339759877,,😂😂😂😅,,😂😂😂😅,,,,4,0,0,Chaos,Unclear,Middle,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513238620285158200,,@tinusmartignone hoekom praat die manne nooit van Krugersdorp nie? @,@tinusmarignone Why does the men never talk about Krugersdorp? @,,,,,0,64,0,Chaos,Unclear,Middle,Chaos
