video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label,manual_label_new,video_moral_label
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373747615153013510,,You being so LOUD right now 😭😭,You being so LOUD right now,😭😭,,,,2,27,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373703824798958341,,ok teacher😭😭,ok teacher,😭😭,,,,2,10,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7372688129884668678,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373753188526605089,,"no no no I have only 1 reason, I have social anxiety. One time I was shopping with my sis, we were about to checkout and I was like ""nope were going to self-service checkout"" 1/?","no no no I have only 1 reason, I have social anxiety. One time I was shopping with my sis, we were about to checkout and I was like ""nope were going to self-service checkout"" 1/?",,,,,0,178,0,Ubuntu,Middle,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371929309726933765,,It makes sense now 😏,It makes sense now,😏,,,,1,18,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7390778167352902406,,😄hey i like you let get married🤣,hey i like you let get married,😄🤣,,,,2,30,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371892380691383046,,I was a zebra today 😏,I was a zebra today,😏,,,,1,19,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7372094835916784389,,So you’re saying I can’t romantically be inlove with the most high? And if I’m is it wrong??😅😂,So youre saying I cant romantically be inlove with the most high? And if Im is it wrong??,😅😂,,,,2,89,0,Ubuntu,Middle,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7372208492008473349,,@Abby😌 Periodttt,@Abby Periodttt,😌,,,,1,15,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7374706358353937158,,God loves me☺️😅,God loves me,☺😅,,,,2,12,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371513748677182214,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371572329002500869,,Hayke icacile ndisazoba single mos😂💔,Hayke is clear I will still draw mos,😂💔,,,,2,36,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373029704208761606,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,,17,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371754224902832902,,Get married us wild,Get married us wild,,,,,0,19,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371785271358604037,,1. Akangifuni 2. Angibafuni,1. He doesn't want me 2. I don't want them,,,,,0,42,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373765030309610245,,i knew it 🥺🥺🥺ngimuhle mahn,The Knew It is Beautiful Mahn,🥺🥺🥺,,,,3,29,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373822248630878981,,😭😭😭😂😂😂😂,,😭😭😭😂😂😂😂,,,,7,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371814730791437062,,🤣🤣,,🤣🤣,,,,2,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7395102312459485958,,"Give speeches not signs, YES","Give speeches not signs, YES",,,,,0,28,0,Ubuntu,Middle,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371837493300691718,,I don't have enough rizz to chase after that man please abeg 😭😭,I don't have enough rizz to chase after that man please abeg,😭😭,,,,2,60,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7372254582216753926,,I do not fit anywhere but still I'm single 🥺,I do not fit anywhere but still I'm single,🥺,,,,1,42,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7371894928362767109,,"😂😂🤣🤣😂😂😭😭😭"" chase your crush 🏃‍♀️🏃‍♀️run after them""",""" chase your crush run after them""",😂😂🤣🤣😂😂😭😭😭🏃♀🏃♀,,,,13,34,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7372485280601178885,,now i know the reason 😭,now i know the reason,😭,,,,1,21,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373749421093634821,,@kayla_ppy yeah neh im too beautiful I think,@kayla_ppy yeah neh im too beautiful I think,,,,,0,44,0,Ubuntu,Middle,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7371510272684494085,7373757715811894021,,😂😂😂😂😂,,😂😂😂😂😂,,,,5,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7387361006017725217,,😂😂😂,,😂😂😂,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7507606277057807160,,hahaha inner summer body! Me tooooo,hahaha inner summer body! Me tooooo,,,,,0,35,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7383194016760840965,,@Entle♥️🤭,@Beautiful,♥🤭,,,,2,10,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7383446293714879237,,🤣🤣🤣🤣🤣❤️,,🤣🤣🤣🤣🤣❤,,,,6,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382859193583190789,,You and I both bro😂🔥💯,You and I both bro,😂🔥💯,,,,3,18,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7384745702931710752,,… chased by lions 🤣🤣🤣❤️❤️❤️,chased by lions,🤣🤣🤣❤❤❤,,,,6,15,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414431491939992325,,😂😂😂😂😂😂😂😂 Amen,Amen,😂😂😂😂😂😂😂😂,,,,8,4,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414551684150182661,,And I thank u lol🥰,And I thank u lol,🥰,,,,1,17,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382831001908986629,,🤣🤣🤣🤣🤣🤣,,🤣🤣🤣🤣🤣🤣,,,,6,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414905642819224325,,😂😂,,😂😂,,,,2,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382976700764996358,,@IVWA | UGC | CONTENT CREATOR ji's,@Ivwa UGC Content Creator Ji's,,,,,0,30,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7383468033807172358,,😭🤣🤣🤣🤣🤣,,😭🤣🤣🤣🤣🤣,,,,6,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414949654112961286,,🤣🤣🤣I confidence kula run,I confidence kula run,🤣🤣🤣,,,,3,21,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7386936607540822816,,@masirie_nation110 😂,@masirie_nation110,😂,,,,1,18,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7386047676443919110,,🤣😂🤣😂🤣🙌🏽,,🤣😂🤣😂🤣🙌🏽,,,,7,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7413655434358522629,,@Ndingu Maka Nako,@ I must be,,,,,0,11,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7413694485937242885,,they are recessive 😭,they are recessive,😭,,,,1,18,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7483698527530517256,,👌,,👌,,,,1,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382909234516869893,,Me and you 😭🤘🏾,Me and you,😭🤘🏾,,,,3,10,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7413824838949290757,,lala why are you describing me😭😂😂❤️,lala why are you describing me,😭😂😂❤,,,,4,30,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382838045005677317,,😭😭😭😭😭🤣🤣🤣🤣,,😭😭😭😭😭🤣🤣🤣🤣,,,,9,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414155780599743238,,type tsaka😭😩,Type Type,😭😩,,,,2,9,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382635344632709894,,Lowkey this was hilarious 😂😂😂,Lowkey this was hilarious,😂😂😂,,,,3,25,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382637158644253446,,Private Life is everything 😊😂,Private Life is everything,😊😂,,,,2,26,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7383203709021635334,,😜😜😜😜😜definitely in agreement,definitely in agreement,😜😜😜😜😜,,,,5,23,0,Ubuntu,Middle,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7384523588852663046,7.38447138750918E+18,😂😂😂I like my summer body low key😎😎😂😂,I like my summer body low key,😂😂😂😎😎😂😂,@Presh how is your inner summer body and inner tallness 👀😂😂😂😂,7.38447138750918E+18,@Presh how is your inner summer body and inner tallness,7,29,1,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7385702894823457541,,low key😂,low key,😂,,,,1,7,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7415249197660439301,,I love this 😂,I love this,😂,,,,1,11,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7384149505216561953,,@holly ౨ৎ,@holly ౨ৎ,,,,,0,9,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7415797172043563781,,🥰🥰🥰,,🥰🥰🥰,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7414144504074699525,,😅,,😅,,,,1,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7491648966381011718,,🥺🥺🥺,,🥺🥺🥺,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7413395929191678726,,Just because u can’t see my money it’s inner wealth 😩,Just because u cant see my money its inner wealth,😩,,,,1,49,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7413708284475785989,,@Dieketseng Tsotetsi 😂😂😂,@DieThe Tsotetsi,😂😂😂,,,,3,16,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7387542833957208837,,@edkalo_ndebele,@ omndebele,,,,,0,11,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382910350221951750,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382637132928680710,,low key indeed😁,low key indeed,😁,,,,1,14,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7385445742813528838,,😂😂😂,,😂😂😂,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7382628728012033285,7382965365238186758,,if bro cuts😭🔥,if bro cuts,😭🔥,,,,2,11,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7413195206406882054,,😂😂😂😂 black flip tho,black flip tho,😂😂😂😂,,,,4,14,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390794597779817222,,what is not adding up is my picture as your father's phone wallpaper 😃😄,what is not adding up is my picture as your father's phone wallpaper,😃😄,,,,2,68,0,Ubuntu,Chaos,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390142376410891013,,wallpaper on my dads phone heeyy,wallpaper on my dads phone heeyy,,,,,0,32,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390618807556948741,,🩶🩶🩶,,🩶🩶🩶,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7391077501483533062,,😂😂😂,,😂😂😂,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390282589418652449,,🤣🤣🤣diabetes,diabetes,🤣🤣🤣,,,,3,8,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390684728179098373,,😂😂,,😂😂,,,,2,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7392658562004812550,,"Thank you for the star sign shades 🤣. ""are you a cancer because im a diabetes 😭🤣""","Thank you for the star sign shades . ""are you a cancer because im a diabetes """,🤣😭🤣,,,,3,78,0,Ubuntu,Chaos,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7422825170404541190,,😂😂🥰😘,,😂😂🥰😘,,,,4,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7423343517278913285,,"knowing he's favourite colour was useful to me.
I made him a birthday cake of he's favourite colour, he was so excited 🤗🤗","knowing he's favourite colour was useful to me.
I made him a birthday cake of he's favourite colour, he was so excited",🤗🤗,,,,2,118,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390237419298505477,,@Gerrard I ain't bringing her black stuff all through😭😭😅,@Gerrard I ain't bringing her black stuff all through,😭😭😅,,,,3,53,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390305955826811654,,“Are you a cancer cause am a diabetes “😂😂😂,Are you a cancer cause am a diabetes,😂😂😂,,,,3,36,0,Ubuntu,Chaos,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390898317800047393,,😂😂😂,,😂😂😂,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390108943320171270,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7413151364661183237,,🤣🤣🤣🤣🤣🤣,,🤣🤣🤣🤣🤣🤣,,,,6,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7391152073368306437,,cos im a deabetes💀😂😂,cos im a deabetes,💀😂😂,,,,3,17,0,Ubuntu,Chaos,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390109231578546949,,My favorite color is white 🤍😂😂,My favorite color is white,🤍😂😂,,,,3,26,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390882580171932448,,Mara wena can you do a backflip 🤨,Mara wena can you do a backflip,🤨,,,,1,31,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7391326312395047685,7.39032260627974E+18,it very much was😂😂,it very much was,😂😂,was the backflip part necessary 😂😂😂,7.39032260627974E+18,was the backflip part necessary,2,16,1,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7415277105893065477,,@Brendon 🤓 🤣🤣🤣,@Brendon,🤓🤣🤣🤣,,,,4,8,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390448461215122181,,😂😂😂😂,,😂😂😂😂,,,,4,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7397389924082975493,,colours can help incase you want to make them a gift,colours can help incase you want to make them a gift,,,,,0,52,0,Ubuntu,Ubuntu,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7414519539185468165,,Yep😂,Yep,😂,,,,1,3,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7390933992735228704,,😂😂😂😭,,😂😂😂😭,,,,4,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7390104980440583429,7413330501984158469,,😂😂😂,,😂😂😂,,,,3,0,0,Ubuntu,Unclear,Middle,Ubuntu
https://www.tiktok.com/@yerik.jomei/video/7408601598735289605,7408593574118294278,,This is so real. Waking up in the morning to an alarm destroys my happiness 😭🙏,This is so real. Waking up in the morning to an alarm destroys my happiness,😭🙏,,,,2,75,0,Ubuntu,Middle,Middle,Ubuntu
