"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","pinnedByAuthor","repliesToId","replyCommentTotal","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e8ee3265b3c98aaff4522b6999b78b99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7f612b4&x-expires=1756396800&x-signature=66nYCb4YHDrcERxeKfFUe6nCRBU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7539138911914935058","1755342570","2025-08-16T11:09:30.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","😁","7495444160381371447","dom.poes.codm","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8910c07d701ab557f1ce7a24fdedac85~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27e813f5&x-expires=1756396800&x-signature=Q9Gb8GwI8xP6qPK05fdTNsOquc0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7536542343856784146","1754738011","2025-08-09T11:13:31.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","😂","7333641259258774534","drikusjans","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8bf4ae4e035927ea49f7ffd131a7cfdb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77535e37&x-expires=1756396800&x-signature=67UO9%2FEHwfCXNpV7J%2FRwEBr%2Ffy4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7532608758666773264","1753822166","2025-07-29T20:49:26.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","🤙🏻🤙🏻🤙🏻","7205351653444092934","christo..89","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6d134ff111583ffaae51dbb54fb1863c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ca891f1&x-expires=1756396800&x-signature=kmN9oBmBiBeuJgIHVl92v4uSb6U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7523543649112949560","1751711522","2025-07-05T10:32:02.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","yster💃🔥🔥🔥🔥🔥champ","7371920702829560837","isaac__swanepoel","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/04c67f0b823f95e471bb31cf8d18c3c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d24f21f1&x-expires=1756396800&x-signature=G2QPF1O0fQcqfkpEZzXnxv60mMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7529462498777531141","1753089612","2025-07-21T09:20:12.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","🤣🤣🤣🤣🤣o vok Phillipsa🤣🤣🤣🤣","6678760907714593797","smittie27","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a33df7e687f848abc24c9411269df270~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab449134&x-expires=1756396800&x-signature=iwRGhLXmtlmrW%2BBbWTFBVMx9ASM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7543275857793696568","1756305788","2025-08-27T14:43:08.000Z",,,,,,,,,,,,,,,,,,,,,"1","dr_phillips_superster","true",,,,,,"false",,"0","Champ is a ladies man! 💪","7525179320651203590","daveybooooooyyyyy","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/07306a84af886ef6b0c93c9ba2b09485~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ac2a22d&x-expires=1756396800&x-signature=RPTIL%2B0UNZScAYZ2K8N5R1dPGxU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7525128229100126981","1752080458","2025-07-09T17:00:58.000Z",,,,,,,,,,,,,,,,,,,,,"2","dr_phillips_superster","false",,,,,,"false",,"0","hahaha j soek iemand om te fight nooi my ook asb kort nie sponsers om jou te kont nie🤣","6815571367691207686","tyroodt","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fdb657c&x-expires=1756396800&x-signature=Aoyu03c%2F8%2Fcg%2BszXPZOK%2BbiOh9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7531455350944563974","1753553746","2025-07-26T18:15:46.000Z",,,,,,,,,,,,,,,,,,,,,"1","dr_phillips_superster","false",,,,,,"false",,"0","hoeveel het die girls jou gekos vir die vid","7479135902296982535","jpalltjeway","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/249827a2cd8d84a2f5b140cae31c5672~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26cd1a61&x-expires=1756396800&x-signature=JDh8Qz9qlOM1umMV2IaobCEZdOs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7524719777958347525","1751985364","2025-07-08T14:36:04.000Z",,,,,,,,,,,,,,,,,,,,,"2","dr_phillips_superster","false",,,,,,"false",,"2","Is hy by die kinderhuis besig........ 😂😂😂😂","7381029970145707014","susan.barnard57","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a8a41a03f368b5faebb9b09fc0eaf606~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccd4d5ec&x-expires=1756396800&x-signature=GM8iSIKDeggwnZrmidLYT%2F6Sm2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7523327804630729478","1751661269","2025-07-04T20:34:29.000Z",,,,,,,,,,,,,,,,,,,,,"1","dr_phillips_superster","false",,,,,,"false",,"0","Bin Tampon afraid of this legend","7404802252688901125","lucasbuck0","https://www.tiktok.com/@dr_phillips_superster/video/7523298320551300358"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5cbbe22f85bb7a57d459727c97636c83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e66383a5&x-expires=1756396800&x-signature=njF388tDI61qWVXZTdwhIljHif4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7535392846783333176","1754470386","2025-08-06T08:53:06.000Z",,,,,,,,,,,,,,,,,,,,,"5","dr_phillips_superster","true",,,,,,"false",,"2","champ ini huis","6956055087098889217","_ross_085_","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e0a094f8d1f801a180c3f86d0ff0625a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2e1b267f&x-expires=1756396800&x-signature=gaBM%2B0i8O2J6jeMmGV8GQtMCneE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7537782532810294037","1755026771","2025-08-12T19:26:11.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","Lmimpi dit is die content wat jy moet maak","7352528416909132806","ribo_richard","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/56099603d47567239f149c3b79828335~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9b3f87f6&x-expires=1756396800&x-signature=zPbdfGSV7pxz7gCUZdo1Nxvs1Iw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7535588822408807188","1754516019","2025-08-06T21:33:39.000Z",,,,,,,,,,,,,,,,,,,,,"1","dr_phillips_superster","false",,,,,,"false",,"0","Phillis j klere drag nog nooit ve j in klere gesien wat n was nodig heti. Moenie nou slap lê nie. Jy was nog altyd skoon en netjies moenie jou verander nie","6641199554904326149","ashleyywaite","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/551ca98a50b2b3b9036cd1776837bb2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2b3037c&x-expires=1756396800&x-signature=gBwKIIPoZ1rdRed6%2FPMOjEkgAoI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7535502961968988934","1754496019","2025-08-06T16:00:19.000Z",,,,,,,,,,,,,,,,,,,,,"3","dr_phillips_superster","true",,,,,,"false",,"0","😂😂🤣😂🤣Champ 😂😂😂🤣🤣💪","7241253930097132549","oom_vis_","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9bb7ccd7fd6f9c99232c96c0897eb18d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2fdd68ec&x-expires=1756396800&x-signature=PUcGaxTLRZWy42anB9UjmsyCG0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7536145932443419408","1754645717","2025-08-08T09:35:17.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","padstal vanaand?","6907763480642044933","witkind.brandon","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46ee2829524c09cf528f64f220d0d98c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b92ff292&x-expires=1756396800&x-signature=XxQMOKHmdAk%2Fa4PPomBTgvYxwdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7535491900196848391","1754493437","2025-08-06T15:17:17.000Z",,,,,,,,,,,,,,,,,,,,,"2","dr_phillips_superster","true",,,,,,"false",,"0","Hahahahah🤣🤣🤣🤣","6819718013472031749","mrgoldandblackak","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0280337b63f465797c13575afdb23075~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=076f71ae&x-expires=1756396800&x-signature=n3tmaHbpRa8TykqjIUtZssnJhD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7535398733854704391","1754471750","2025-08-06T09:15:50.000Z",,,,,,,,,,,,,,,,,,,,,"2","dr_phillips_superster","true",,,,,,"false",,"0","🤣🤣Champ💪💪","7428641014019392517","kellies46","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/557500cea7f6490747b6c3459064956c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8f715331&x-expires=1756396800&x-signature=aPjUaZrsoeGxf%2F0ASL0knCuKFF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7536475116672238343","1754722359","2025-08-09T06:52:39.000Z",,,,,,,,,,,,,,,,,,,,,"0","dr_phillips_superster","false",,,,,,"false",,"0","bietjie tyd vir n ander fake baaidjie daai 1 is bietjie vuil matie","6857847532581962758","donkiebal2","https://www.tiktok.com/@dr_phillips_superster/video/7535392098116259077"
